sku_id,week_end_date,units_sold,revenue,promo_flag,is_holiday,year,week_of_year,month,season,lag_1,lag_2,lag_3,lag_4,rolling_mean_4,rolling_std_4,rolling_max_4,category,subcategory,unit_cost,list_price,gross_margin_pct,on_hand_units,on_order_units,lead_time_days,reorder_point,gross_profit
SKU-141,2025-09-14,79,231928.99,1,0.0,2025,37,9,Monsoon,75.0,63.0,105.0,92.0,83.75,18.5,105.0,Home Décor,Vases & Accents,1480.54,3453.89,57.13,287,139,21,278,114966.33
SKU-141,2025-09-21,71,208442.51,1,0.0,2025,38,9,Monsoon,79.0,75.0,63.0,105.0,80.5,17.69,105.0,Home Décor,Vases & Accents,1480.54,3453.89,57.13,287,139,21,278,103324.17
SKU-141,2025-09-28,80,234864.80000000002,1,0.0,2025,39,9,Monsoon,71.0,79.0,75.0,63.0,72.0,6.83,79.0,Home Décor,Vases & Accents,1480.54,3453.89,57.13,287,139,21,278,116421.6
SKU-141,2025-10-05,86,252479.66,1,0.0,2025,40,10,Fall,80.0,71.0,79.0,75.0,76.25,4.11,80.0,Home Décor,Vases & Accents,1480.54,3453.89,57.13,287,139,21,278,125153.22
SKU-141,2025-10-12,80,234864.8,1,0.0,2025,41,10,Fall,86.0,80.0,71.0,79.0,79.0,6.16,86.0,Home Décor,Vases & Accents,1480.54,3453.89,57.13,287,139,21,278,116421.6
SKU-141,2025-10-19,80,234864.8,1,0.0,2025,42,10,Fall,80.0,86.0,80.0,71.0,79.25,6.18,86.0,Home Décor,Vases & Accents,1480.54,3453.89,57.13,287,139,21,278,116421.6
SKU-141,2025-10-26,79,231928.99,1,1.0,2025,43,10,Fall,80.0,80.0,86.0,80.0,81.5,3.0,86.0,Home Décor,Vases & Accents,1480.54,3453.89,57.13,287,139,21,278,114966.33
SKU-141,2025-11-02,88,258351.28,1,0.0,2025,44,11,Fall,79.0,80.0,80.0,86.0,81.25,3.2,86.0,Home Décor,Vases & Accents,1480.54,3453.89,57.13,287,139,21,278,128063.76
SKU-141,2025-11-09,85,249543.85,1,0.0,2025,45,11,Fall,88.0,79.0,80.0,80.0,81.75,4.19,88.0,Home Décor,Vases & Accents,1480.54,3453.89,57.13,287,139,21,278,123697.95
SKU-141,2025-11-16,79,231928.99,1,0.0,2025,46,11,Fall,85.0,88.0,79.0,80.0,83.0,4.24,88.0,Home Décor,Vases & Accents,1480.54,3453.89,57.13,287,139,21,278,114966.33
SKU-141,2025-11-23,86,257142.38,1,0.0,2025,47,11,Fall,79.0,85.0,88.0,79.0,82.75,4.5,88.0,Home Décor,Vases & Accents,1480.54,3453.89,57.13,287,139,21,278,129815.94
SKU-141,2025-11-30,98,287709.38,1,0.0,2025,48,11,Fall,86.0,79.0,85.0,88.0,84.5,3.87,88.0,Home Décor,Vases & Accents,1480.54,3453.89,57.13,287,139,21,278,142616.46
SKU-141,2025-12-07,71,208442.50999999998,1,0.0,2025,49,12,Winter,98.0,86.0,79.0,85.0,87.0,7.96,98.0,Home Décor,Vases & Accents,1480.54,3453.89,57.13,287,139,21,278,103324.17
SKU-141,2025-12-14,84,246608.03999999998,1,0.0,2025,50,12,Winter,71.0,98.0,86.0,79.0,83.5,11.45,98.0,Home Décor,Vases & Accents,1480.54,3453.89,57.13,287,139,21,278,122242.68
SKU-141,2025-12-21,88,258351.28,1,0.0,2025,51,12,Winter,84.0,71.0,98.0,86.0,84.75,11.06,98.0,Home Décor,Vases & Accents,1480.54,3453.89,57.13,287,139,21,278,128063.76
SKU-141,2025-12-28,80,234864.8,1,1.0,2025,52,12,Winter,88.0,84.0,71.0,98.0,85.25,11.18,98.0,Home Décor,Vases & Accents,1480.54,3453.89,57.13,287,139,21,278,116421.6
SKU-141,2026-01-04,82,240736.41999999998,1,1.0,2026,1,1,Winter,80.0,88.0,84.0,71.0,80.75,7.27,88.0,Home Décor,Vases & Accents,1480.54,3453.89,57.13,287,139,21,278,119332.14
SKU-141,2026-01-11,61,179084.41,1,0.0,2026,2,1,Winter,82.0,80.0,88.0,84.0,83.5,3.42,88.0,Home Décor,Vases & Accents,1480.54,3453.89,57.13,287,139,21,278,88771.47
SKU-141,2026-01-18,66,193763.46,1,0.0,2026,3,1,Winter,61.0,82.0,80.0,88.0,77.75,11.67,88.0,Home Décor,Vases & Accents,1480.54,3453.89,57.13,287,139,21,278,96047.82
SKU-141,2026-01-25,78,233655.9,1,0.0,2026,4,1,Winter,66.0,61.0,82.0,80.0,72.25,10.34,82.0,Home Décor,Vases & Accents,1480.54,3453.89,57.13,287,139,21,278,118173.78
SKU-141,2026-02-01,95,278901.95,1,1.0,2026,5,2,Winter,78.0,66.0,61.0,82.0,71.75,9.88,82.0,Home Décor,Vases & Accents,1480.54,3453.89,57.13,287,139,21,278,138250.65
SKU-141,2026-02-08,92,270094.52,1,0.0,2026,6,2,Winter,95.0,78.0,66.0,61.0,75.0,15.12,95.0,Home Décor,Vases & Accents,1480.54,3453.89,57.13,287,139,21,278,133884.84
SKU-141,2026-02-15,75,220185.75,1,0.0,2026,7,2,Winter,92.0,95.0,78.0,66.0,82.75,13.4,95.0,Home Décor,Vases & Accents,1480.54,3453.89,57.13,287,139,21,278,109145.25
SKU-141,2026-02-22,84,246608.04,1,0.0,2026,8,2,Winter,75.0,92.0,95.0,78.0,85.0,9.97,95.0,Home Décor,Vases & Accents,1480.54,3453.89,57.13,287,139,21,278,122242.68
SKU-141,2026-03-01,67,196699.27,1,0.0,2026,9,3,Spring,84.0,75.0,92.0,95.0,86.5,8.96,95.0,Home Décor,Vases & Accents,1480.54,3453.89,57.13,287,139,21,278,97503.09
SKU-141,2026-03-08,83,243672.22999999998,1,1.0,2026,10,3,Spring,67.0,84.0,75.0,92.0,79.5,10.85,92.0,Home Décor,Vases & Accents,1480.54,3453.89,57.13,287,139,21,278,120787.41
SKU-141,2026-03-15,84,246608.04,1,0.0,2026,11,3,Spring,83.0,67.0,84.0,75.0,77.25,7.93,84.0,Home Décor,Vases & Accents,1480.54,3453.89,57.13,287,139,21,278,122242.68
SKU-141,2026-03-22,83,243672.23,1,0.0,2026,12,3,Spring,84.0,83.0,67.0,84.0,79.5,8.35,84.0,Home Décor,Vases & Accents,1480.54,3453.89,57.13,287,139,21,278,120787.41
SKU-141,2026-03-29,76,223121.56,1,0.0,2026,13,3,Spring,83.0,84.0,83.0,67.0,79.25,8.18,84.0,Home Décor,Vases & Accents,1480.54,3453.89,57.13,287,139,21,278,110600.52
SKU-141,2026-04-05,85,249543.85,1,0.0,2026,14,4,Spring,76.0,83.0,84.0,83.0,81.5,3.7,84.0,Home Décor,Vases & Accents,1480.54,3453.89,57.13,287,139,21,278,123697.95
SKU-141,2026-04-12,84,246608.03999999998,1,0.0,2026,15,4,Spring,85.0,76.0,83.0,84.0,82.0,4.08,85.0,Home Décor,Vases & Accents,1480.54,3453.89,57.13,287,139,21,278,122242.68
SKU-141,2026-04-19,71,208442.51,1,0.0,2026,16,4,Spring,84.0,85.0,76.0,83.0,82.0,4.08,85.0,Home Décor,Vases & Accents,1480.54,3453.89,57.13,287,139,21,278,103324.17
SKU-141,2026-04-26,71,208442.51,1,0.0,2026,17,4,Spring,71.0,84.0,85.0,76.0,79.0,6.68,85.0,Home Décor,Vases & Accents,1480.54,3453.89,57.13,287,139,21,278,103324.17
SKU-141,2026-05-03,81,237800.61,1,0.0,2026,18,5,Summer,71.0,71.0,84.0,85.0,77.75,7.8,85.0,Home Décor,Vases & Accents,1480.54,3453.89,57.13,287,139,21,278,117876.87
SKU-141,2026-05-10,78,228993.18,1,0.0,2026,19,5,Summer,81.0,71.0,71.0,84.0,76.75,6.75,84.0,Home Décor,Vases & Accents,1480.54,3453.89,57.13,287,139,21,278,113511.06
SKU-141,2026-05-17,77,226057.37,1,0.0,2026,20,5,Summer,78.0,81.0,71.0,71.0,75.25,5.06,81.0,Home Décor,Vases & Accents,1480.54,3453.89,57.13,287,139,21,278,112055.79
SKU-141,2026-05-24,84,246608.03999999998,1,0.0,2026,21,5,Summer,77.0,78.0,81.0,71.0,76.75,4.19,81.0,Home Décor,Vases & Accents,1480.54,3453.89,57.13,287,139,21,278,122242.68
SKU-141,2026-05-31,90,264222.9,1,0.0,2026,22,5,Summer,84.0,77.0,78.0,81.0,80.0,3.16,84.0,Home Décor,Vases & Accents,1480.54,3453.89,57.13,287,139,21,278,130974.3
SKU-141,2026-06-07,74,217249.94,1,0.0,2026,23,6,Summer,90.0,84.0,77.0,78.0,82.25,6.02,90.0,Home Décor,Vases & Accents,1480.54,3453.89,57.13,287,139,21,278,107689.98
SKU-141,2026-06-14,82,240736.41999999998,1,0.0,2026,24,6,Summer,74.0,90.0,84.0,77.0,81.25,7.18,90.0,Home Décor,Vases & Accents,1480.54,3453.89,57.13,287,139,21,278,119332.14
SKU-141,2026-06-21,66,193763.46,1,0.0,2026,25,6,Summer,82.0,74.0,90.0,84.0,82.5,6.61,90.0,Home Décor,Vases & Accents,1480.54,3453.89,57.13,287,139,21,278,96047.82
SKU-141,2026-06-28,65,190827.65,1,0.0,2026,26,6,Summer,66.0,82.0,74.0,90.0,78.0,10.33,90.0,Home Décor,Vases & Accents,1480.54,3453.89,57.13,287,139,21,278,94592.55
SKU-141,2026-07-05,18,52844.58,1,0.0,2026,27,7,Monsoon,65.0,66.0,82.0,74.0,71.75,7.93,82.0,Home Décor,Vases & Accents,1480.54,3453.89,57.13,287,139,21,278,26194.86
SKU-142,2025-01-05,50,585821.0,1,0.0,2025,1,1,Winter,,,,,71.0,9.54,82.0,Small Appliances,Air Purifiers,7590.48,13784.02,44.93,2,88,7,110,206297.0
SKU-142,2025-01-12,61,714701.62,1,0.0,2025,2,1,Winter,50.0,,,,60.33,8.96,66.0,Small Appliances,Air Purifiers,7590.48,13784.02,44.93,2,88,7,110,251682.34
SKU-142,2025-01-19,53,620970.26,1,0.0,2025,3,1,Winter,61.0,50.0,,,58.67,7.77,65.0,Small Appliances,Air Purifiers,7590.48,13784.02,44.93,2,88,7,110,218674.82
SKU-142,2025-01-26,65,761567.3,1,1.0,2025,4,1,Winter,53.0,61.0,50.0,,54.67,5.69,61.0,Small Appliances,Air Purifiers,7590.48,13784.02,44.93,2,88,7,110,268186.1
SKU-142,2025-02-02,68,796716.56,1,0.0,2025,5,2,Winter,65.0,53.0,61.0,50.0,57.25,6.95,65.0,Small Appliances,Air Purifiers,7590.48,13784.02,44.93,2,88,7,110,280563.92
SKU-142,2025-02-09,74,867015.0800000001,1,0.0,2025,6,2,Winter,68.0,65.0,53.0,61.0,61.75,6.5,68.0,Small Appliances,Air Purifiers,7590.48,13784.02,44.93,2,88,7,110,305319.56
SKU-142,2025-02-16,49,574104.5800000001,1,0.0,2025,7,2,Winter,74.0,68.0,65.0,53.0,65.0,8.83,74.0,Small Appliances,Air Purifiers,7590.48,13784.02,44.93,2,88,7,110,202171.06
SKU-142,2025-02-23,52,609253.8400000001,1,0.0,2025,8,2,Winter,49.0,74.0,68.0,65.0,64.0,10.68,74.0,Small Appliances,Air Purifiers,7590.48,13784.02,44.93,2,88,7,110,214548.88
SKU-142,2025-03-02,57,667835.94,1,0.0,2025,9,3,Spring,52.0,49.0,74.0,68.0,60.75,12.15,74.0,Small Appliances,Air Purifiers,7590.48,13784.02,44.93,2,88,7,110,235178.58
SKU-142,2025-03-09,52,609253.8400000001,1,0.0,2025,10,3,Spring,57.0,52.0,49.0,74.0,58.0,11.17,74.0,Small Appliances,Air Purifiers,7590.48,13784.02,44.93,2,88,7,110,214548.88
SKU-142,2025-03-16,49,574104.58,1,1.0,2025,11,3,Spring,52.0,57.0,52.0,49.0,52.5,3.32,57.0,Small Appliances,Air Purifiers,7590.48,13784.02,44.93,2,88,7,110,202171.06
SKU-142,2025-03-23,50,585821.0,1,0.0,2025,12,3,Spring,49.0,52.0,57.0,52.0,52.5,3.32,57.0,Small Appliances,Air Purifiers,7590.48,13784.02,44.93,2,88,7,110,206297.0
SKU-142,2025-03-30,51,597537.42,1,0.0,2025,13,3,Spring,50.0,49.0,52.0,57.0,52.0,3.56,57.0,Small Appliances,Air Purifiers,7590.48,13784.02,44.93,2,88,7,110,210422.94
SKU-142,2025-04-06,54,640957.0800000001,1,0.0,2025,14,4,Spring,51.0,50.0,49.0,52.0,50.5,1.29,52.0,Small Appliances,Air Purifiers,7590.48,13784.02,44.93,2,88,7,110,231071.16
SKU-142,2025-04-13,54,632686.6799999999,1,0.0,2025,15,4,Spring,54.0,51.0,50.0,49.0,51.0,2.16,54.0,Small Appliances,Air Purifiers,7590.48,13784.02,44.93,2,88,7,110,222800.76
SKU-142,2025-04-20,44,515522.48,1,0.0,2025,16,4,Spring,54.0,54.0,51.0,50.0,52.25,2.06,54.0,Small Appliances,Air Purifiers,7590.48,13784.02,44.93,2,88,7,110,181541.36
SKU-142,2025-04-27,54,632686.68,1,0.0,2025,17,4,Spring,44.0,54.0,54.0,51.0,50.75,4.72,54.0,Small Appliances,Air Purifiers,7590.48,13784.02,44.93,2,88,7,110,222800.76
SKU-142,2025-05-04,45,527238.9,1,0.0,2025,18,5,Summer,54.0,44.0,54.0,54.0,51.5,5.0,54.0,Small Appliances,Air Purifiers,7590.48,13784.02,44.93,2,88,7,110,185667.3
SKU-142,2025-05-11,48,562388.16,1,0.0,2025,19,5,Summer,45.0,54.0,44.0,54.0,49.25,5.5,54.0,Small Appliances,Air Purifiers,7590.48,13784.02,44.93,2,88,7,110,198045.12
SKU-142,2025-05-18,48,562388.16,1,0.0,2025,20,5,Summer,48.0,45.0,54.0,44.0,47.75,4.5,54.0,Small Appliances,Air Purifiers,7590.48,13784.02,44.93,2,88,7,110,198045.12
SKU-142,2025-05-25,63,738134.46,1,0.0,2025,21,5,Summer,48.0,48.0,45.0,54.0,48.75,3.77,54.0,Small Appliances,Air Purifiers,7590.48,13784.02,44.93,2,88,7,110,259934.22
SKU-142,2025-06-01,56,656119.52,1,0.0,2025,22,6,Summer,63.0,48.0,48.0,45.0,51.0,8.12,63.0,Small Appliances,Air Purifiers,7590.48,13784.02,44.93,2,88,7,110,231052.64
SKU-142,2025-06-08,60,702985.2,1,0.0,2025,23,6,Summer,56.0,63.0,48.0,48.0,53.75,7.23,63.0,Small Appliances,Air Purifiers,7590.48,13784.02,44.93,2,88,7,110,247556.4
SKU-142,2025-06-15,54,632686.6799999999,1,0.0,2025,24,6,Summer,60.0,56.0,63.0,48.0,56.75,6.5,63.0,Small Appliances,Air Purifiers,7590.48,13784.02,44.93,2,88,7,110,222800.76
SKU-142,2025-06-22,52,609253.84,1,0.0,2025,25,6,Summer,54.0,60.0,56.0,63.0,58.25,4.03,63.0,Small Appliances,Air Purifiers,7590.48,13784.02,44.93,2,88,7,110,214548.88
SKU-142,2025-06-29,53,620970.26,1,0.0,2025,26,6,Summer,52.0,54.0,60.0,56.0,55.5,3.42,60.0,Small Appliances,Air Purifiers,7590.48,13784.02,44.93,2,88,7,110,218674.82
SKU-142,2025-07-06,49,574104.58,1,0.0,2025,27,7,Monsoon,53.0,52.0,54.0,60.0,54.75,3.59,60.0,Small Appliances,Air Purifiers,7590.48,13784.02,44.93,2,88,7,110,202171.06
SKU-142,2025-07-13,63,738134.46,1,0.0,2025,28,7,Monsoon,49.0,53.0,52.0,54.0,52.0,2.16,54.0,Small Appliances,Air Purifiers,7590.48,13784.02,44.93,2,88,7,110,259934.22
SKU-142,2025-07-20,45,527238.9,1,0.0,2025,29,7,Monsoon,63.0,49.0,53.0,52.0,54.25,6.08,63.0,Small Appliances,Air Purifiers,7590.48,13784.02,44.93,2,88,7,110,185667.3
SKU-142,2025-07-27,61,714701.62,1,0.0,2025,30,7,Monsoon,45.0,63.0,49.0,53.0,52.5,7.72,63.0,Small Appliances,Air Purifiers,7590.48,13784.02,44.93,2,88,7,110,251682.34
SKU-142,2025-08-03,54,632686.6799999999,1,0.0,2025,31,8,Monsoon,61.0,45.0,63.0,49.0,54.5,8.85,63.0,Small Appliances,Air Purifiers,7590.48,13784.02,44.93,2,88,7,110,222800.76
SKU-142,2025-08-10,56,656119.52,1,0.0,2025,32,8,Monsoon,54.0,61.0,45.0,63.0,55.75,8.14,63.0,Small Appliances,Air Purifiers,7590.48,13784.02,44.93,2,88,7,110,231052.64
SKU-142,2025-08-17,50,585821.0,1,1.0,2025,33,8,Monsoon,56.0,54.0,61.0,45.0,54.0,6.68,61.0,Small Appliances,Air Purifiers,7590.48,13784.02,44.93,2,88,7,110,206297.0
SKU-142,2025-08-24,55,644403.1,1,0.0,2025,34,8,Monsoon,50.0,56.0,54.0,61.0,55.25,4.57,61.0,Small Appliances,Air Purifiers,7590.48,13784.02,44.93,2,88,7,110,226926.7
SKU-142,2025-08-31,45,527238.9,1,0.0,2025,35,8,Monsoon,55.0,50.0,56.0,54.0,53.75,2.63,56.0,Small Appliances,Air Purifiers,7590.48,13784.02,44.93,2,88,7,110,185667.3
SKU-142,2025-09-07,63,738134.46,1,0.0,2025,36,9,Monsoon,45.0,55.0,50.0,56.0,51.5,5.07,56.0,Small Appliances,Air Purifiers,7590.48,13784.02,44.93,2,88,7,110,259934.22
SKU-142,2025-09-14,58,679552.36,1,0.0,2025,37,9,Monsoon,63.0,45.0,55.0,50.0,53.25,7.68,63.0,Small Appliances,Air Purifiers,7590.48,13784.02,44.93,2,88,7,110,239304.52
SKU-142,2025-09-21,64,749850.88,1,0.0,2025,38,9,Monsoon,58.0,63.0,45.0,55.0,55.25,7.59,63.0,Small Appliances,Air Purifiers,7590.48,13784.02,44.93,2,88,7,110,264060.16
SKU-142,2025-09-28,61,714701.62,1,0.0,2025,39,9,Monsoon,64.0,58.0,63.0,45.0,57.5,8.74,64.0,Small Appliances,Air Purifiers,7590.48,13784.02,44.93,2,88,7,110,251682.34
SKU-142,2025-10-05,47,550671.74,1,0.0,2025,40,10,Fall,61.0,64.0,58.0,63.0,61.5,2.65,64.0,Small Appliances,Air Purifiers,7590.48,13784.02,44.93,2,88,7,110,193919.18
SKU-142,2025-10-12,59,691268.78,1,0.0,2025,41,10,Fall,47.0,61.0,64.0,58.0,57.5,7.42,64.0,Small Appliances,Air Purifiers,7590.48,13784.02,44.93,2,88,7,110,243430.46
SKU-142,2025-10-19,48,562388.16,1,0.0,2025,42,10,Fall,59.0,47.0,61.0,64.0,57.75,7.46,64.0,Small Appliances,Air Purifiers,7590.48,13784.02,44.93,2,88,7,110,198045.12
SKU-142,2025-10-26,48,562388.16,1,1.0,2025,43,10,Fall,48.0,59.0,47.0,61.0,53.75,7.27,61.0,Small Appliances,Air Purifiers,7590.48,13784.02,44.93,2,88,7,110,198045.12
SKU-142,2025-11-02,54,632686.68,1,0.0,2025,44,11,Fall,48.0,48.0,59.0,47.0,50.5,5.69,59.0,Small Appliances,Air Purifiers,7590.48,13784.02,44.93,2,88,7,110,222800.76
SKU-142,2025-11-09,58,679552.36,1,0.0,2025,45,11,Fall,54.0,48.0,48.0,59.0,52.25,5.32,59.0,Small Appliances,Air Purifiers,7590.48,13784.02,44.93,2,88,7,110,239304.52
SKU-142,2025-11-16,53,620970.26,1,0.0,2025,46,11,Fall,58.0,54.0,48.0,48.0,52.0,4.9,58.0,Small Appliances,Air Purifiers,7590.48,13784.02,44.93,2,88,7,110,218674.82
SKU-142,2025-11-23,59,691268.78,1,0.0,2025,47,11,Fall,53.0,58.0,54.0,48.0,53.25,4.11,58.0,Small Appliances,Air Purifiers,7590.48,13784.02,44.93,2,88,7,110,243430.46
SKU-142,2025-11-30,64,749850.88,1,0.0,2025,48,11,Fall,59.0,53.0,58.0,54.0,56.0,2.94,59.0,Small Appliances,Air Purifiers,7590.48,13784.02,44.93,2,88,7,110,264060.16
SKU-142,2025-12-07,64,749850.88,1,0.0,2025,49,12,Winter,64.0,59.0,53.0,58.0,58.5,4.51,64.0,Small Appliances,Air Purifiers,7590.48,13784.02,44.93,2,88,7,110,264060.16
SKU-142,2025-12-14,51,597537.42,1,0.0,2025,50,12,Winter,64.0,64.0,59.0,53.0,60.0,5.23,64.0,Small Appliances,Air Purifiers,7590.48,13784.02,44.93,2,88,7,110,210422.94
SKU-142,2025-12-21,59,691268.78,1,0.0,2025,51,12,Winter,51.0,64.0,64.0,59.0,59.5,6.14,64.0,Small Appliances,Air Purifiers,7590.48,13784.02,44.93,2,88,7,110,243430.46
SKU-142,2025-12-28,57,667835.94,1,1.0,2025,52,12,Winter,59.0,51.0,64.0,64.0,59.5,6.14,64.0,Small Appliances,Air Purifiers,7590.48,13784.02,44.93,2,88,7,110,235178.58
SKU-142,2026-01-04,60,702985.2,1,1.0,2026,1,1,Winter,57.0,59.0,51.0,64.0,57.75,5.38,64.0,Small Appliances,Air Purifiers,7590.48,13784.02,44.93,2,88,7,110,247556.4
SKU-142,2026-01-11,52,609253.84,1,0.0,2026,2,1,Winter,60.0,57.0,59.0,51.0,56.75,4.03,60.0,Small Appliances,Air Purifiers,7590.48,13784.02,44.93,2,88,7,110,214548.88
SKU-142,2026-01-18,54,632686.68,1,0.0,2026,3,1,Winter,52.0,60.0,57.0,59.0,57.0,3.56,60.0,Small Appliances,Air Purifiers,7590.48,13784.02,44.93,2,88,7,110,222800.76
SKU-142,2026-01-25,57,667835.94,1,0.0,2026,4,1,Winter,54.0,52.0,60.0,57.0,55.75,3.5,60.0,Small Appliances,Air Purifiers,7590.48,13784.02,44.93,2,88,7,110,235178.58
SKU-142,2026-02-01,47,550671.74,1,1.0,2026,5,2,Winter,57.0,54.0,52.0,60.0,55.75,3.5,60.0,Small Appliances,Air Purifiers,7590.48,13784.02,44.93,2,88,7,110,193919.18
SKU-142,2026-02-08,59,691268.78,1,0.0,2026,6,2,Winter,47.0,57.0,54.0,52.0,52.5,4.2,57.0,Small Appliances,Air Purifiers,7590.48,13784.02,44.93,2,88,7,110,243430.46
SKU-142,2026-02-15,59,691268.78,1,0.0,2026,7,2,Winter,59.0,47.0,57.0,54.0,54.25,5.25,59.0,Small Appliances,Air Purifiers,7590.48,13784.02,44.93,2,88,7,110,243430.46
SKU-142,2026-02-22,54,632686.68,1,0.0,2026,8,2,Winter,59.0,59.0,47.0,57.0,55.5,5.74,59.0,Small Appliances,Air Purifiers,7590.48,13784.02,44.93,2,88,7,110,222800.76
SKU-142,2026-03-01,54,632686.68,1,0.0,2026,9,3,Spring,54.0,59.0,59.0,47.0,54.75,5.68,59.0,Small Appliances,Air Purifiers,7590.48,13784.02,44.93,2,88,7,110,222800.76
SKU-142,2026-03-08,60,702985.2,1,1.0,2026,10,3,Spring,54.0,54.0,59.0,59.0,56.5,2.89,59.0,Small Appliances,Air Purifiers,7590.48,13784.02,44.93,2,88,7,110,247556.4
SKU-142,2026-03-15,58,679552.36,1,0.0,2026,11,3,Spring,60.0,54.0,54.0,59.0,56.75,3.2,60.0,Small Appliances,Air Purifiers,7590.48,13784.02,44.93,2,88,7,110,239304.52
SKU-142,2026-03-22,45,527238.9,1,0.0,2026,12,3,Spring,58.0,60.0,54.0,54.0,56.5,3.0,60.0,Small Appliances,Air Purifiers,7590.48,13784.02,44.93,2,88,7,110,185667.3
SKU-142,2026-03-29,52,609253.84,1,0.0,2026,13,3,Spring,45.0,58.0,60.0,54.0,54.25,6.65,60.0,Small Appliances,Air Purifiers,7590.48,13784.02,44.93,2,88,7,110,214548.88
SKU-142,2026-04-05,40,468656.80000000005,1,0.0,2026,14,4,Spring,52.0,45.0,58.0,60.0,53.75,6.75,60.0,Small Appliances,Air Purifiers,7590.48,13784.02,44.93,2,88,7,110,165037.6
SKU-142,2026-04-12,47,550671.74,1,0.0,2026,15,4,Spring,40.0,52.0,45.0,58.0,48.75,7.89,58.0,Small Appliances,Air Purifiers,7590.48,13784.02,44.93,2,88,7,110,193919.18
SKU-142,2026-04-19,57,667835.94,1,0.0,2026,16,4,Spring,47.0,40.0,52.0,45.0,46.0,4.97,52.0,Small Appliances,Air Purifiers,7590.48,13784.02,44.93,2,88,7,110,235178.58
SKU-142,2026-04-26,50,585821.0,1,0.0,2026,17,4,Spring,57.0,47.0,40.0,52.0,49.0,7.26,57.0,Small Appliances,Air Purifiers,7590.48,13784.02,44.93,2,88,7,110,206297.0
SKU-142,2026-05-03,64,749850.88,1,0.0,2026,18,5,Summer,50.0,57.0,47.0,40.0,48.5,7.05,57.0,Small Appliances,Air Purifiers,7590.48,13784.02,44.93,2,88,7,110,264060.16
SKU-142,2026-05-10,54,632686.68,1,0.0,2026,19,5,Summer,64.0,50.0,57.0,47.0,54.5,7.59,64.0,Small Appliances,Air Purifiers,7590.48,13784.02,44.93,2,88,7,110,222800.76
SKU-142,2026-05-17,50,585821.0,1,0.0,2026,20,5,Summer,54.0,64.0,50.0,57.0,56.25,5.91,64.0,Small Appliances,Air Purifiers,7590.48,13784.02,44.93,2,88,7,110,206297.0
SKU-142,2026-05-24,67,785000.14,1,0.0,2026,21,5,Summer,50.0,54.0,64.0,50.0,54.5,6.61,64.0,Small Appliances,Air Purifiers,7590.48,13784.02,44.93,2,88,7,110,276437.98
SKU-142,2026-05-31,56,656119.52,1,0.0,2026,22,5,Summer,67.0,50.0,54.0,64.0,58.75,8.06,67.0,Small Appliances,Air Purifiers,7590.48,13784.02,44.93,2,88,7,110,231052.64
SKU-142,2026-06-07,55,644403.1,1,0.0,2026,23,6,Summer,56.0,67.0,50.0,54.0,56.75,7.27,67.0,Small Appliances,Air Purifiers,7590.48,13784.02,44.93,2,88,7,110,226926.7
SKU-142,2026-06-14,49,574104.58,1,0.0,2026,24,6,Summer,55.0,56.0,67.0,50.0,57.0,7.16,67.0,Small Appliances,Air Purifiers,7590.48,13784.02,44.93,2,88,7,110,202171.06
SKU-142,2026-06-21,45,527238.9,1,0.0,2026,25,6,Summer,49.0,55.0,56.0,67.0,56.75,7.5,67.0,Small Appliances,Air Purifiers,7590.48,13784.02,44.93,2,88,7,110,185667.3
SKU-142,2026-06-28,52,609253.84,1,0.0,2026,26,6,Summer,45.0,49.0,55.0,56.0,51.25,5.19,56.0,Small Appliances,Air Purifiers,7590.48,13784.02,44.93,2,88,7,110,214548.88
SKU-142,2026-07-05,22,257761.24,1,0.0,2026,27,7,Monsoon,52.0,45.0,49.0,55.0,50.25,4.27,55.0,Small Appliances,Air Purifiers,7590.48,13784.02,44.93,2,88,7,110,90770.68
SKU-143,2025-01-05,132,524727.72,1,0.0,2025,1,1,Winter,,,,,48.67,3.51,52.0,Bedding & Bath,Bed Sheets,2399.04,4676.72,48.7,29,0,10,43,208054.44
SKU-143,2025-01-12,151,600256.71,1,0.0,2025,2,1,Winter,132.0,,,,76.33,48.34,132.0,Bedding & Bath,Bed Sheets,2399.04,4676.72,48.7,29,0,10,43,238001.67
SKU-143,2025-01-19,150,596281.5,1,0.0,2025,3,1,Winter,151.0,132.0,,,111.67,52.54,151.0,Bedding & Bath,Bed Sheets,2399.04,4676.72,48.7,29,0,10,43,236425.5
SKU-143,2025-01-26,176,699636.96,1,1.0,2025,4,1,Winter,150.0,151.0,132.0,,144.33,10.69,151.0,Bedding & Bath,Bed Sheets,2399.04,4676.72,48.7,29,0,10,43,277405.92
SKU-143,2025-02-02,139,552554.1900000001,1,0.0,2025,5,2,Winter,176.0,150.0,151.0,132.0,152.25,18.08,176.0,Bedding & Bath,Bed Sheets,2399.04,4676.72,48.7,29,0,10,43,219087.63
SKU-143,2025-02-09,160,636033.6,1,0.0,2025,6,2,Winter,139.0,176.0,150.0,151.0,154.0,15.64,176.0,Bedding & Bath,Bed Sheets,2399.04,4676.72,48.7,29,0,10,43,252187.2
SKU-143,2025-02-16,138,548578.98,1,0.0,2025,7,2,Winter,160.0,139.0,176.0,150.0,156.25,15.71,176.0,Bedding & Bath,Bed Sheets,2399.04,4676.72,48.7,29,0,10,43,217511.46
